step_time,action,avg_cav_dist,reward,meanSpeed,TravelTime,ForcedT
0.1,12,0.0,-0.0,72.22,265.8543339795071,0
0.2,12,0.0,-0.0,72.22,265.8543339795071,0
0.3,12,0.0,-0.0,72.22,265.8543339795071,0
0.4,12,0.0,-0.0,72.22,265.8543339795071,0
0.5,12,0.0,-0.0,72.22,265.8543339795071,0
0.6,12,0.0,-0.0,72.22,265.8543339795071,0
0.7,12,0.0,-0.0,72.22,265.8543339795071,0
0.8,12,0.0,-0.0,72.22,265.8543339795071,0
0.9,12,0.0,-0.0,72.22,265.8543339795071,0
1.0,12,0.0,-0.0,72.22,265.8543339795071,0
1.1,12,0.0,-0.0,70.83122422651829,271.17114043623144,0
1.2,12,0.0,-0.0,70.83122422651829,271.17114043623144,0
1.3,12,0.0,-0.0,70.83122422651829,271.17114043623144,0
1.4,2,13.788489690607332,-0.0,70.83122422651829,271.17114043623144,0
1.5,2,13.788489690607332,10.1,70.83122422651829,271.17114043623144,0
1.6,2,13.788489690607332,10.1,70.83122422651829,271.17114043623144,0
1.7,2,13.788489690607332,10.1,70.83122422651829,271.17114043623144,0
1.8,2,13.788489690607332,10.1,70.83122422651829,271.17114043623144,0
1.9,2,13.788489690607332,10.1,70.83122422651829,271.17114043623144,0
2.0,2,13.788489690607332,10.1,70.83122422651829,271.17114043623144,0
2.1,2,13.788489690607332,10.1,70.83122422651829,271.17114043623144,0
2.2,2,13.788489690607332,10.1,70.83122422651829,271.17114043623144,0
2.3,2,13.788489690607332,10.1,70.83122422651829,271.17114043623144,0
2.4,2,13.788489690607332,10.1,70.83122422651829,271.17114043623144,0
2.5,2,13.788489690607332,10.1,70.74747946985632,271.4801360056608,0
2.6,2,13.788489690607332,10.1,70.74747946985632,271.4801360056608,0
2.7,2,13.788489690607332,10.1,70.74747946985632,271.4801360056608,0
2.8,1,14.049495893971274,10.1,70.74747946985632,271.4801360056608,0
2.9,1,14.049495893971274,10.1,70.71002823071521,271.6187863310694,0
3.0,1,14.049495893971274,10.1,70.7329098128844,271.5340408744037,0
3.1,1,14.049495893971274,10.1,70.74126573814435,271.50312025925217,0
3.2,1,14.049495893971274,10.1,70.74368740070989,271.49416171897155,0
3.3,1,14.049495893971274,10.1,70.72759530786962,271.5537143574704,0
3.4,1,14.049495893971274,10.1,70.72410795589064,271.5666271561306,0
3.5,1,14.049495893971274,10.1,70.71607485822604,271.59638124260016,0
3.6,1,14.049495893971274,10.1,70.69738401146077,271.6656623841893,0
3.7,1,14.049495893971274,10.1,70.74732520942425,271.4807065105848,0
3.8,1,14.049495893971274,10.1,70.71987924980877,271.58228836114586,0
3.9,1,14.049495893971274,10.1,70.72541733512874,271.5617785565742,0
4.0,1,14.049495893971274,10.1,70.74540529491841,271.48780738363547,0
4.1,1,14.049495893971274,10.1,70.7292162467406,271.5477132746886,0
4.2,1,14.049495893971274,10.1,70.70266375514588,271.6460847261286,0
4.3,1,14.049495893971274,10.1,70.73551880967358,271.5243848930225,0
4.4,1,14.049495893971274,10.1,70.69588293697598,271.67122952228493,0
4.5,1,14.049495893971274,10.1,70.72441235977448,271.5654999244687,0
4.6,1,14.049495893971274,10.1,70.75805176907448,271.44104786518585,0
4.7,1,14.049495893971274,10.1,70.76094899547726,271.430340178508,0
4.8,1,14.049495893971274,10.1,70.76873098488207,271.4015877074503,0
4.9,1,13.223046089285639,10.1,71.61496219293258,268.1108267347402,0
5.0,1,13.223046089285639,10.1,71.29333338942817,269.31940893669525,0
5.1,1,13.223046089285639,10.1,70.97920072663176,270.5107355269429,0
5.2,1,13.223046089285639,10.1,70.66371618293832,271.7178091314282,0
5.3,1,13.223046089285639,10.1,70.33777422781125,272.97588192495266,0
