step_time,action,avg_cav_dist,reward,meanSpeed,TravelTime,ForcedT
0.1,-1,0.0,-1,72.22,265.8543339795071,0
0.2,-1,0.0,-1,72.22,265.8543339795071,0
0.3,-1,0.0,-1,72.22,265.8543339795071,0
0.4,-1,0.0,-1,64.46209869728416,302.22680336763443,0
0.5,-1,0.0,-1,64.46209869728416,302.22680336763443,0
0.6,-1,0.0,-1,64.46209869728416,302.22680336763443,0
0.7,-1,0.0,-1,64.46209869728416,302.22680336763443,0
0.8,-1,0.0,-1,64.46209869728416,302.22680336763443,0
0.9,-1,0.0,-1,64.46209869728416,302.22680336763443,0
1.0,-1,0.0,-1,64.46209869728416,302.22680336763443,0
1.1,-1,0.0,-1,64.46209869728416,302.22680336763443,0
1.2,-1,0.0,-1,64.46209869728416,302.22680336763443,0
1.3,-1,0.0,-1,64.46209869728416,302.22680336763443,0
1.4,-1,0.0,-1,64.46209869728416,302.22680336763443,0
1.5,-1,0.0,-1,64.46209869728416,302.22680336763443,0
1.6,-1,0.0,-1,64.46209869728416,302.22680336763443,0
1.7,-1,0.0,-1,64.46209869728416,302.22680336763443,0
1.8,-1,0.0,-1,64.46209869728416,302.22680336763443,0
1.9,-1,0.0,-1,64.46209869728416,302.22680336763443,0
2.0,-1,0.0,-1,64.46209869728416,302.22680336763443,0
2.1,-1,0.0,-1,64.46209869728416,302.22680336763443,0
2.2,-1,0.0,-1,64.46209869728416,302.22680336763443,0
2.3,-1,0.0,-1,64.46209869728416,302.22680336763443,0
2.4,-1,0.0,-1,64.46209869728416,302.22680336763443,0
2.5,-1,0.0,-1,64.46209869728416,302.22680336763443,0
2.6,-1,0.0,-1,64.46209869728416,302.22680336763443,0
2.7,-1,0.0,-1,64.46209869728416,302.22680336763443,0
2.8,-1,0.0,-1,64.46209869728416,302.22680336763443,0
2.9,-1,0.0,-1,64.46209869728416,302.22680336763443,0
3.0,-1,0.0,-1,64.85448592639301,299.9157161080618,0
3.1,-1,0.0,-1,64.85125187398167,299.9345061636346,0
3.2,-1,0.0,-1,64.84814453188379,299.9525640078038,0
3.3,-1,0.0,-1,64.84515407970532,299.9699462519006,0
3.4,-1,0.0,-1,64.8422715077345,299.98670485844866,0
3.5,-1,0.0,-1,64.63039191870048,300.77709151738,0
3.6,-1,0.0,-1,64.39310099041477,301.6721811157699,0
3.7,-1,0.0,-1,64.15589513288987,302.5784246001079,0
3.8,-1,0.0,-1,63.918767960770495,303.4960917262001,0
3.9,-1,0.0,-1,63.681713614745405,304.4254554727082,0
4.0,-1,0.0,-1,63.44472671796104,305.3667925014903,0
4.1,-1,0.0,-1,63.20780233604802,306.3203836061283,0
4.2,-1,0.0,-1,62.970935940460656,307.28651415071454,0
4.3,-1,0.0,-1,62.734123374855116,308.26547450085945,0
4.4,-1,0.0,-1,62.49736082425428,309.2575604487872,0
4.5,-1,0.0,-1,62.26064478676829,310.2630736342954,0
4.6,-1,0.0,-1,62.02397204765906,311.28232196328065,0
4.7,-1,0.0,-1,61.787339655554355,312.31562002546485,0
4.8,-1,0.0,-1,61.55074490063336,313.3632895128979,0
4.9,-1,0.0,-1,61.31418529462027,314.4256596407675,0
5.0,-1,0.0,-1,61.077658552436034,315.5030675720027,0
5.1,-1,0.0,-1,60.8411625753709,316.59585884713044,0
5.2,-1,0.0,-1,60.60469543565162,317.7043878208182,0
5.3,-1,0.0,-1,60.368255362287734,318.82901810652083,0
5.4,-1,0.0,-1,59.230856640328085,324.4733369019119,0
5.5,-1,0.0,-1,59.098596751365356,325.1579965876191,0
5.6,-1,0.0,-1,59.2731512276077,324.077990481709,0
5.7,-1,0.0,-1,59.14100426742722,324.77418058046413,0
5.8,-1,0.0,-1,59.009644721739136,325.47197409303044,0
5.9,-1,0.0,-1,58.879011001808834,326.171674130699,0
6.0,-1,0.0,-1,58.74904647573431,326.8735672525616,0
6.1,-1,0.0,-1,58.61969906912228,327.5779247105043,0
6.2,-1,0.0,-1,58.4909208979103,328.2850036142851,0
6.3,-1,0.0,-1,58.36266793074945,328.99504802115337,0
6.4,-1,0.0,-1,58.23489967856996,329.708289954353,0
6.5,-1,0.0,-1,58.171391752752484,330.06516934397814,0
6.6,-1,0.0,-1,58.15790727305538,330.1413521817241,0
6.7,-1,0.0,-1,58.14501643734293,330.2142335849129,0
6.8,-1,0.0,-1,58.132673300026795,330.2840661287436,0
6.9,-1,0.0,-1,58.1208356448586,330.35108232439467,0
7.0,-1,0.0,-1,58.1094646814514,330.4154961877699,0
7.1,-1,0.0,-1,58.09852476649258,330.4775046901255,0
7.2,-1,0.0,-1,58.08798314764016,330.53728909875406,0
7.3,-1,0.0,-1,58.077809728257364,330.59501621544723,0
7.4,-1,0.0,-1,58.0679768512906,330.6508395200189,0
7.5,-1,0.0,-1,58.05845910073362,330.70490022573574,0
7.6,-1,0.0,-1,58.04923311924736,330.7573282530752,0
7.7,-1,0.0,-1,58.21337592421652,329.82112811797083,0
7.8,-1,0.0,-1,58.203803700109646,329.8753645851425,0
7.9,-1,0.0,-1,58.364243316032415,328.9716987217313,0
8.0,-1,0.0,-1,58.35488253395635,329.0243976056514,0
8.1,-1,0.0,-1,58.3456858155139,329.07619268261647,0
