step_time,action,avg_cav_dist,reward,meanSpeed,TravelTime,ForcedT
0.1,-1,0.0,-1,72.22,265.8543339795071,0
0.2,-1,0.0,-1,72.22,265.8543339795071,0
0.3,-1,0.0,-1,72.22,265.8543339795071,0
0.4,-1,0.0,-1,72.22,265.8543339795071,0
0.5,-1,0.0,-1,72.22,265.8543339795071,0
0.6,-1,0.0,-1,72.22,265.8543339795071,0
0.7,-1,0.0,-1,67.03089070670826,288.1620224642966,0
0.8,-1,0.0,-1,67.03089070670826,288.1620224642966,0
0.9,-1,0.0,-1,67.03089070670826,288.1620224642966,0
1.0,-1,0.0,-1,67.03089070670826,288.1620224642966,0
1.1,-1,0.0,-1,67.03089070670826,288.1620224642966,0
1.2,-1,0.0,-1,67.03089070670826,288.1620224642966,0
1.3,-1,0.0,-1,67.03089070670826,288.1620224642966,0
1.4,-1,0.0,-1,67.03089070670826,288.1620224642966,0
1.5,-1,0.0,-1,67.03089070670826,288.1620224642966,0
1.6,-1,0.0,-1,67.03089070670826,288.1620224642966,0
1.7,-1,0.0,-1,67.03089070670826,288.1620224642966,0
1.8,-1,0.0,-1,67.03089070670826,288.1620224642966,0
1.9,-1,0.0,-1,67.03089070670826,288.1620224642966,0
2.0,-1,0.0,-1,67.03089070670826,288.1620224642966,0
2.1,-1,0.0,-1,67.03089070670826,288.1620224642966,0
2.2,-1,0.0,-1,67.03089070670826,288.1620224642966,0
2.3,-1,0.0,-1,67.03089070670826,288.1620224642966,0
2.4,-1,0.0,-1,67.03089070670826,288.1620224642966,0
2.5,-1,0.0,-1,67.03089070670826,288.1620224642966,0
2.6,-1,0.0,-1,67.03089070670826,288.1620224642966,0
2.7,-1,0.0,-1,67.03089070670826,288.1620224642966,0
2.8,-1,0.0,-1,67.03089070670826,288.1620224642966,0
2.9,-1,0.0,-1,67.03089070670826,288.1620224642966,0
3.0,-1,0.0,-1,67.03089070670826,288.1620224642966,0
3.1,-1,0.0,-1,67.03089070670826,288.1620224642966,0
3.2,-1,0.0,-1,67.03089070670826,288.1620224642966,0
3.3,-1,0.0,-1,67.03089070670826,288.1620224642966,0
3.4,-1,0.0,-1,67.03089070670826,288.1620224642966,0
3.5,-1,0.0,-1,67.03089070670826,288.1620224642966,0
3.6,-1,0.0,-1,67.03089070670826,288.1620224642966,0
3.7,-1,0.0,-1,67.03089070670826,288.1620224642966,0
3.8,-1,0.0,-1,67.03089070670826,288.1620224642966,0
3.9,-1,0.0,-1,67.03089070670826,288.1620224642966,0
4.0,-1,0.0,-1,67.03089070670826,288.1620224642966,0
4.1,-1,0.0,-1,67.03089070670826,288.1620224642966,0
4.2,-1,0.0,-1,67.03089070670826,288.1620224642966,0
4.3,-1,0.0,-1,69.64385610518946,276.0660885901592,0
4.4,-1,0.0,-1,69.62647695056219,276.1403097994869,0
4.5,-1,0.0,-1,69.60729471902843,276.2223208301417,0
4.6,-1,0.0,-1,69.58916265305857,276.2999284217509,0
4.7,-1,0.0,-1,69.56996144528048,276.3822037760269,0
4.8,-1,0.0,-1,69.55160239602088,276.4609589162774,0
4.9,-1,0.0,-1,69.53253141570283,276.5428596582277,0
5.0,-1,0.0,-1,69.51395955040293,276.622706818118,0
5.1,-1,0.0,-1,69.49472806252672,276.70548356043264,0
5.2,-1,0.0,-1,69.47550620926106,276.788314184568,0
5.3,-1,0.0,-1,69.45635876612326,276.8709190996944,0
5.4,-1,0.0,-1,69.43694958723644,276.9547500553907,0
5.5,-1,0.0,-1,69.41787707263967,277.03722208368504,0
5.6,-1,0.0,-1,69.40030520510322,277.1132887578467,0
5.7,-1,0.0,-1,69.38172239594846,277.19381909985,0
5.8,-1,0.0,-1,69.36346058886492,277.27304603511527,0
5.9,-1,0.0,-1,69.34475785306526,277.3542761391976,0
6.0,-1,0.0,-1,69.32614842910507,277.4351917610447,0
6.1,-1,0.0,-1,69.30747691892302,277.51646851175974,0
6.2,-1,0.0,-1,69.28933854108833,277.59551214244004,0
6.3,-1,0.0,-1,69.2720377254204,277.6709864059095,0
6.4,-1,0.0,-1,69.25453558672866,277.7474191076308,0
6.5,-1,0.0,-1,69.23806692115265,277.8194123303697,0
6.6,-1,0.0,-1,69.22007930270249,277.89812752768916,0
6.7,-1,0.0,-1,70.15002093453708,273.9376560617479,0
6.8,-1,0.0,-1,70.12878779763953,274.02566904552225,0
6.9,-1,0.0,-1,70.10639766055387,274.11859697380316,0
7.0,-1,0.0,-1,70.08432188719064,274.21034008554227,0
7.1,-1,0.0,-1,70.88182110414172,271.35164744948895,0
7.2,-1,0.0,-1,70.61438190674099,272.31281589581147,0
7.3,-1,0.0,-1,70.34680567504503,273.28641348050655,0
7.4,-1,0.0,-1,70.07882316279756,274.2738071939423,0
7.5,-1,0.0,-1,69.81167953836453,275.2700381032772,0
7.6,-1,0.0,-1,69.54378701221376,276.28199921933503,0
7.7,-1,0.0,-1,69.47043102550926,276.5677781259289,0
7.8,-1,0.0,-1,69.41665226965193,276.77998079264285,0
7.9,-1,0.0,-1,69.3619320818627,276.9964834827301,0
8.0,-1,0.0,-1,69.3075948421255,277.21175677345127,0
8.1,-1,0.0,-1,68.36232634937122,281.0788483567121,0
8.2,-1,0.0,-1,68.31461818527941,281.27197279480674,0
