step_time,action,avg_cav_dist,reward,meanSpeed,TravelTime,ForcedT
0.1,-1,0.0,-1,72.22,265.8543339795071,0
0.2,-1,0.0,-1,72.22,265.8543339795071,0
0.3,-1,0.0,-1,72.22,265.8543339795071,0
0.4,-1,0.0,-1,72.22,265.8543339795071,0
0.5,-1,0.0,-1,72.22,265.8543339795071,0
0.6,-1,0.0,-1,72.22,265.8543339795071,0
0.7,-1,0.0,-1,72.22,265.8543339795071,0
0.8,-1,0.0,-1,72.22,265.8543339795071,0
0.9,-1,0.0,-1,72.22,265.8543339795071,0
1.0,-1,0.0,-1,72.22,265.8543339795071,0
1.1,-1,0.0,-1,72.22,265.8543339795071,0
1.2,-1,0.0,-1,72.22,265.8543339795071,0
1.3,-1,0.0,-1,72.22,265.8543339795071,0
1.4,-1,0.0,-1,72.22,265.8543339795071,0
1.5,-1,0.0,-1,72.22,265.8543339795071,0
1.6,-1,0.0,-1,72.22,265.8543339795071,0
1.7,-1,0.0,-1,72.22,265.8543339795071,0
1.8,-1,0.0,-1,72.22,265.8543339795071,0
1.9,-1,0.0,-1,72.22,265.8543339795071,0
2.0,-1,0.0,-1,72.22,265.8543339795071,0
2.1,-1,0.0,-1,72.22,265.8543339795071,0
2.2,-1,0.0,-1,72.22,265.8543339795071,0
2.3,-1,0.0,-1,72.22,265.8543339795071,0
2.4,-1,0.0,-1,72.22,265.8543339795071,0
2.5,-1,0.0,-1,71.52736631100738,268.4539014693923,0
2.6,-1,0.0,-1,71.52736631100738,268.4539014693923,0
2.7,-1,0.0,-1,71.52736631100738,268.4539014693923,0
2.8,-1,0.0,-1,71.52736631100738,268.4539014693923,0
2.9,-1,0.0,-1,71.52736631100738,268.4539014693923,0
3.0,-1,0.0,-1,71.52736631100738,268.4539014693923,0
3.1,-1,0.0,-1,71.52736631100738,268.4539014693923,0
3.2,-1,0.0,-1,71.52736631100738,268.4539014693923,0
3.3,-1,0.0,-1,71.52736631100738,268.4539014693923,0
3.4,-1,0.0,-1,71.52736631100738,268.4539014693923,0
3.5,-1,0.0,-1,71.52736631100738,268.4539014693923,0
3.6,-1,0.0,-1,71.52736631100738,268.4539014693923,0
3.7,-1,0.0,-1,71.52736631100738,268.4539014693923,0
3.8,-1,0.0,-1,71.52736631100738,268.4539014693923,0
3.9,-1,0.0,-1,71.52736631100738,268.4539014693923,0
4.0,-1,0.0,-1,71.52736631100738,268.4539014693923,0
4.1,-1,0.0,-1,71.52736631100738,268.4539014693923,0
4.2,-1,0.0,-1,71.52736631100738,268.4539014693923,0
4.3,-1,0.0,-1,71.52736631100738,268.4539014693923,0
4.4,-1,0.0,-1,71.52736631100738,268.4539014693923,0
4.5,-1,0.0,-1,70.08557039410425,274.20514832521746,0
4.6,-1,0.0,-1,70.08557039410425,274.20514832521746,0
4.7,-1,0.0,-1,70.08557039410425,274.20514832521746,0
4.8,-1,0.0,-1,71.10327866529778,270.56147938870095,0
4.9,-1,0.0,-1,71.1557470450457,270.37903550913893,0
5.0,-1,0.0,-1,71.16079593826947,270.36150657316875,0
5.1,-1,0.0,-1,71.08621766874177,270.62091530472554,0
5.2,-1,0.0,-1,71.16112527730459,270.3603633269866,0
5.3,-1,0.0,-1,71.06985916634588,270.6779552633084,0
5.4,-1,0.0,-1,71.15472614584765,270.38258048373586,0
5.5,-1,0.0,-1,71.17921355390476,270.29760394023407,0
5.6,-1,0.0,-1,71.09851214042655,270.5780791779397,0
5.7,-1,0.0,-1,71.15027456465432,270.39804044820255,0
5.8,-1,0.0,-1,71.15385934045685,270.385590535185,0
5.9,-1,0.0,-1,71.16513999636227,270.34642851933665,0
6.0,-1,0.0,-1,71.12518061884113,270.4852589074858,0
6.1,-1,0.0,-1,71.10800559189795,270.54502171220713,0
6.2,-1,0.0,-1,71.15791436399914,270.37151034714685,0
6.3,-1,0.0,-1,71.19399927887298,270.24634845437663,0
6.4,-1,0.0,-1,71.18367014770504,270.28215063694734,0
6.5,-1,0.0,-1,71.19981766744135,270.2261898715202,0
6.6,-1,0.0,-1,71.08873463113162,270.6121434495931,0
6.7,-1,0.0,-1,71.08572541945063,270.6226309797886,0
6.8,-1,0.0,-1,71.1740830081799,270.3153987666037,0
6.9,-1,0.0,-1,71.18505997063842,270.2773321630839,0
7.0,-1,0.0,-1,71.11101765090785,270.5345368525269,0
7.1,-1,0.0,-1,71.12914238267192,270.4714812626575,0
7.2,-1,0.0,-1,71.0991039863521,270.57601779722836,0
7.3,-1,0.0,-1,71.44327629385151,269.38830687403333,0
7.4,-1,0.0,-1,71.45016403151584,269.3647605129189,0
7.5,-1,0.0,-1,71.41993278255703,269.4681732314873,0
7.6,-1,0.0,-1,71.43666922062343,269.410901894698,0
7.7,-1,0.0,-1,71.39671050464524,269.54772367417763,0
7.8,-1,0.0,-1,71.44141706344801,269.39466430709354,0
7.9,-1,0.0,-1,71.40231048199223,269.52853130931464,0
8.0,-1,0.0,-1,71.40411892839566,269.52233458903237,0
8.1,-1,0.0,-1,71.40512054748098,269.51890275532674,0
8.2,-1,0.0,-1,71.43698076423294,269.4098362916635,0
8.3,-1,0.0,-1,71.40098016481872,269.5330900812877,0
8.4,-1,0.0,-1,71.38598224859678,269.584507835882,0
8.5,-1,0.0,-1,71.4302078239912,269.43300643710427,0
8.6,-1,0.0,-1,71.39846050037974,269.5417254334934,0
8.7,-1,0.0,-1,71.41828169042878,269.4738259689475,0
8.8,-1,0.0,-1,71.38853070258101,269.5757679961054,0
8.9,-1,0.0,-1,71.38577774509359,269.58520922558307,0
