step_time,action,avg_cav_dist,reward,meanSpeed,TravelTime,ForcedT
0.1,4,0.0,10.2,72.22,265.8543339795071,0
0.2,4,0.0,10.2,72.22,265.8543339795071,0
0.3,4,0.0,10.2,72.1485735434632,266.11778826146144,0
0.4,4,0.0,10.2,72.1485735434632,266.11778826146144,0
0.5,4,0.0,10.2,72.1485735434632,266.11778826146144,0
0.6,9,0.0,10.2,72.1485735434632,266.11778826146144,0
0.7,9,0.0,10.5,72.1485735434632,266.11778826146144,0
0.8,9,0.0,10.5,72.1485735434632,266.11778826146144,0
0.9,9,0.0,10.5,72.1485735434632,266.11778826146144,0
1.0,9,0.0,10.5,72.1485735434632,266.11778826146144,0
1.1,9,0.0,10.5,72.1485735434632,266.11778826146144,0
1.2,9,0.0,10.5,72.1485735434632,266.11778826146144,0
1.3,9,0.0,10.5,72.1485735434632,266.11778826146144,0
1.4,9,0.0,10.5,72.1485735434632,266.11778826146144,0
1.5,9,0.0,10.5,72.1485735434632,266.11778826146144,0
1.6,9,0.0,10.5,72.1485735434632,266.11778826146144,0
1.7,9,0.0,10.5,72.1485735434632,266.11778826146144,0
1.8,9,0.0,10.5,72.1485735434632,266.11778826146144,0
1.9,9,0.0,10.5,72.1485735434632,266.11778826146144,0
2.0,9,0.0,10.5,72.1485735434632,266.11778826146144,0
2.1,9,0.0,10.5,75.27959963624646,255.51158170354432,0
2.2,9,0.0,10.5,75.27959963624646,255.51158170354432,0
2.3,9,0.0,10.5,75.27959963624646,255.51158170354432,0
2.4,9,0.0,10.5,75.37115936159486,255.17405467003215,0
2.5,9,0.0,10.5,75.36830062998519,255.184567263213,0
2.6,9,0.0,10.5,75.36565615677144,255.19429343199937,0
2.7,9,0.0,10.5,75.36320828212942,255.20329779559916,0
2.8,9,0.0,10.5,75.36094081035779,255.21163964666044,0
2.9,9,0.0,10.5,75.35883888845048,255.2193733882217,0
3.0,9,0.0,10.5,75.35688889474011,255.22654893517745,0
3.1,9,0.0,10.5,75.1516852326902,255.9860090542894,0
3.2,9,0.0,10.5,75.14264713812315,256.019658714516,0
3.3,9,0.0,10.5,75.12612395120105,256.08121988377025,0
3.4,9,0.0,10.5,75.11748132846287,256.1134426731236,0
3.5,9,0.0,10.5,75.11116831602273,256.1369896554447,0
3.6,9,0.0,10.5,75.11195417131593,256.13405803252573,0
3.7,9,0.0,10.5,75.12065381752086,256.1016126957,0
3.8,9,0.0,10.5,75.11204643172195,256.13371386471005,0
3.9,9,0.0,10.5,75.11309555188717,256.12980035595217,0
4.0,9,0.0,10.5,75.10592668991507,256.1565467594858,0
4.1,9,0.0,10.5,75.0929825908121,256.2048671654593,0
4.2,9,0.0,10.5,75.09749791582715,256.18800746559344,0
