step_time,action,avg_cav_dist,reward,meanSpeed,TravelTime,ForcedT
0.1,4,0.0,10.2,72.22,265.8543339795071,0
0.2,4,0.0,10.2,72.22,265.8543339795071,0
0.3,4,0.0,10.2,72.22,265.8543339795071,0
0.4,4,0.0,10.2,72.22,265.8543339795071,0
0.5,4,0.0,10.2,73.28371243785796,262.0506708104709,0
0.6,4,0.0,10.2,75.4052202940708,254.6747536009085,0
0.7,4,0.0,10.2,75.42025545613402,254.62254457351708,0
0.8,9,0.0,10.2,75.41946814494904,254.62527743411164,0
0.9,9,0.0,10.5,75.41368134149691,254.64536774110087,0
1.0,9,0.0,10.5,75.40946657619061,254.66000426887535,0
1.1,9,0.0,10.5,75.40679320316681,254.6692897560033,0
1.2,9,0.0,10.5,75.42769072508017,254.59674148340707,0
1.3,9,0.0,10.5,75.40704286270952,254.66842255131616,0
1.4,9,0.0,10.5,75.43025389419499,254.58784874442858,0
1.5,9,0.0,10.5,75.43713143326391,254.56399365051823,0
1.6,9,0.0,10.5,75.40243027281956,254.68444648959365,0
1.7,9,0.0,10.5,75.42927153992612,254.59125681016138,0
1.8,9,0.0,10.5,75.40504816211194,254.67535156711085,0
1.9,9,0.0,10.5,75.434474794611,254.57320729123347,0
2.0,9,0.0,10.5,75.43788228363223,254.56138982183995,0
2.1,9,0.0,10.5,75.39819748164484,254.69915452326023,0
2.2,9,0.0,10.5,75.42784707538513,254.59619900167473,0
2.3,9,0.0,10.5,75.42852133622361,254.59385960093232,0
2.4,9,0.0,10.5,75.40375230990995,254.6798533832037,0
2.5,9,0.0,10.5,74.03856712561725,259.6035348455525,0
2.6,9,0.0,10.5,71.98584536065893,266.72511792892703,0
2.7,9,0.0,10.5,71.98037576905332,266.7455806458528,0
2.8,9,0.0,10.5,71.98242576996243,266.7379104949258,0
2.9,9,0.0,10.5,71.98650944370537,266.72263390130126,0
3.0,9,0.0,10.5,71.97577459019328,266.76279931668967,0
3.1,9,0.0,10.5,71.98573566490666,266.72552825887965,0
3.2,9,0.0,10.5,71.96656397528864,266.7972808556432,0
3.3,9,0.0,10.5,71.97360069921652,266.7709360564703,0
3.4,9,0.0,10.5,71.97287656252642,266.7736466747696,0
3.5,9,0.0,10.5,71.98531579665965,266.72709884900087,0
3.6,9,0.0,10.5,71.97016220845398,266.78380813250385,0
3.7,9,0.0,10.5,71.96743004097067,266.79403783246414,0
3.8,9,0.0,10.5,71.97267932918142,266.7743849857509,0
3.9,9,0.0,10.5,71.97259961397411,266.7746833889854,0
4.0,9,0.0,10.5,71.98305447812413,266.7355583370136,0
4.1,9,0.0,10.5,71.9820908966103,266.73916337542397,0
4.2,9,0.0,10.5,71.96936099303242,266.7868078575954,0
