step_time,action,avg_cav_dist,reward,meanSpeed,TravelTime,ForcedT
0.1,12,0.0,-0.0,72.22,265.8543339795071,0
0.2,12,0.0,-0.0,72.22,265.8543339795071,0
0.3,12,0.0,-0.0,72.22,265.8543339795071,0
0.4,12,0.0,-0.0,72.22,265.8543339795071,0
0.5,12,0.0,-0.0,72.22,265.8543339795071,0
0.6,12,0.0,-0.0,72.22,265.8543339795071,0
0.7,12,0.0,-0.0,72.22,265.8543339795071,0
0.8,12,0.0,-0.0,72.22,265.8543339795071,0
0.9,12,0.0,-0.0,72.22,265.8543339795071,0
1.0,12,0.0,-0.0,72.22,265.8543339795071,0
1.1,12,0.0,-0.0,72.22,265.8543339795071,0
1.2,12,0.0,-0.0,72.22,265.8543339795071,0
1.3,12,0.0,-0.0,72.22,265.8543339795071,0
1.4,12,0.0,-0.0,72.22,265.8543339795071,0
1.5,12,0.0,-0.0,72.22,265.8543339795071,0
1.6,12,0.0,-0.0,72.22,265.8543339795071,0
1.7,12,0.0,-0.0,72.22,265.8543339795071,0
1.8,12,0.0,-0.0,72.22,265.8543339795071,0
1.9,12,0.0,-0.0,72.22,265.8543339795071,0
2.0,12,0.0,-0.0,72.22,265.8543339795071,0
2.1,12,0.0,-0.0,72.22,265.8543339795071,0
2.2,12,0.0,-0.0,72.22,265.8543339795071,0
2.3,12,0.0,-0.0,72.22,265.8543339795071,0
2.4,12,0.0,-0.0,72.22,265.8543339795071,0
2.5,12,0.0,-0.0,73.71157783684511,260.5813846086899,0
2.6,12,0.0,-0.0,73.71157783684511,260.5813846086899,0
2.7,12,0.0,-0.0,73.71157783684511,260.5813846086899,0
2.8,4,0.0,-0.0,73.71157783684511,260.5813846086899,0
2.9,4,0.0,-0.0,73.71157783684511,260.5813846086899,0
3.0,4,0.0,-0.0,73.71157783684511,260.5813846086899,0
3.1,4,0.0,-0.0,73.71157783684511,260.5813846086899,0
3.2,4,0.0,-0.0,73.71157783684511,260.5813846086899,0
3.3,4,0.0,-0.0,73.71157783684511,260.5813846086899,0
3.4,4,0.0,-0.0,73.71157783684511,260.5813846086899,0
3.5,4,0.0,-0.0,73.71157783684511,260.5813846086899,0
3.6,4,0.0,-0.0,78.25732742495742,245.71869923910833,0
3.7,4,0.0,-0.0,78.04102742495742,246.35019515793385,0
3.8,4,0.0,-0.0,77.82472742495742,246.98848281577733,0
3.9,1,56.30236675526769,-0.0,77.60842742495743,247.63367237276125,0
4.0,1,56.30236675526769,10.1,77.39212742495744,248.28587638431392,0
4.1,1,56.30236675526769,10.1,77.17582742495743,248.94520986662937,0
4.2,1,56.30236675526769,10.1,76.95952742495743,249.61179036428567,0
4.3,1,56.30236675526769,10.1,76.74322742495744,250.2857380201052,0
4.4,1,56.30236675526769,10.1,76.52692742495745,250.96717564734422,0
4.5,1,56.30236675526769,10.1,73.2246541852594,263.0695447263186,0
4.6,1,56.30236675526769,10.1,73.0083541852594,263.7663417934649,0
4.7,1,56.30236675526769,10.1,72.7920541852594,264.4710140531772,0
4.8,1,33.41499451011456,10.1,72.5757541852594,265.1836957722019,0
4.9,2,40.606767814528794,10.1,72.3553742036985,265.92096496810177,0
5.0,2,40.606767814528794,10.1,72.11018065376523,266.7666214668067,0
5.1,2,40.606767814528794,10.1,72.09473442567035,266.8122557543924,0
5.2,2,40.606767814528794,10.1,72.08246281450025,266.8617815521293,0
5.3,2,40.606767814528794,10.1,72.08253330903034,266.86149694946477,0
5.4,2,40.606767814528794,10.1,72.11270559297404,266.73979123214735,0
5.5,2,40.606767814528794,10.1,72.11435807658569,266.73313176775724,0
5.6,2,40.606767814528794,10.1,71.11953798316085,270.20569031244884,0
5.7,2,40.606767814528794,10.1,70.97132740181459,270.74934678783643,0
