step_time,action,avg_cav_dist,reward,meanSpeed,TravelTime,ForcedT
0.1,12,0.0,-0.0,72.22,265.8543339795071,0
0.2,12,0.0,-0.0,72.22,265.8543339795071,0
0.3,12,0.0,-0.0,72.22,265.8543339795071,0
0.4,12,0.0,-0.0,72.22,265.8543339795071,0
0.5,12,0.0,-0.0,72.68347243394828,264.1698322485365,0
0.6,12,0.0,-0.0,72.68347243394828,264.1698322485365,0
0.7,12,0.0,-0.0,72.68347243394828,264.1698322485365,0
0.8,2,14.529388973579326,-0.0,72.68347243394828,264.1698322485365,0
0.9,2,14.529388973579326,10.1,72.59033981241691,264.5048887073076,0
1.0,2,14.529388973579326,10.1,72.49773372302816,264.839751503427,0
1.1,2,14.529388973579326,10.1,72.57113275889603,264.57420142888145,0
1.2,2,14.529388973579326,10.1,72.64824749746269,264.2963575983979,0
1.3,2,14.529388973579326,10.1,71.31577529340657,269.36644851099584,0
1.4,2,14.529388973579326,10.1,71.36336763967083,269.1949614241221,0
1.5,2,14.529388973579326,10.1,71.3020848999792,269.415861323816,0
1.6,1,14.182933302551112,10.1,71.24702226299976,269.61497452431763,0
1.7,1,14.182933302551112,10.1,71.39726186173971,269.07310432985093,0
1.8,1,14.182933302551112,10.1,71.36681266034981,269.18256550098033,0
1.9,1,14.182933302551112,10.1,71.41038758548939,269.025975176222,0
2.0,1,14.182933302551112,10.1,71.31900029571611,269.3548138899786,0
2.1,1,14.182933302551112,10.1,71.37882759952248,269.1393514660409,0
2.2,1,14.182933302551112,10.1,71.26053042236435,269.5660716404989,0
2.3,1,14.182933302551112,10.1,71.22950764256635,269.67843584761727,0
2.4,1,14.182933302551112,10.1,71.26751574298851,269.5407972764687,0
2.5,1,14.182933302551112,10.1,71.273916574802,269.5176462256038,0
2.6,1,14.182933302551112,10.1,71.35089128057079,269.2398736166088,0
2.7,1,14.182933302551112,10.1,71.34307695602908,269.2680191305445,0
2.8,1,14.182933302551112,10.1,70.19804142119449,273.52666376337555,0
2.9,1,14.182933302551112,10.1,70.15882568735168,273.67740652874534,0
3.0,1,14.182933302551112,10.1,70.14528980296376,273.7295153452415,0
3.1,1,14.182933302551112,10.1,70.23013284017006,273.4035549669998,0
3.2,1,14.182933302551112,10.1,70.1630608974811,273.66111053012776,0
3.3,1,14.182933302551112,10.1,70.1685256370065,273.6400893922553,0
3.4,1,14.182933302551112,10.1,70.19641981868585,273.53289047133154,0
3.5,1,14.182933302551112,10.1,70.16739942257809,273.6444210536539,0
3.6,1,14.182933302551112,10.1,70.21875828072227,273.4471643914698,0
3.7,1,14.182933302551112,10.1,70.19023083676805,273.55666047521476,0
3.8,1,14.182933302551112,10.1,70.20821812577475,273.48759979552835,0
3.9,1,14.182933302551112,10.1,70.58801652027749,272.00209179042633,0
4.0,1,14.182933302551112,10.1,70.57831340735248,272.0394581200154,0
4.1,1,12.981129668977857,10.1,70.54342085162307,272.1736106434896,0
4.2,1,12.981129668977857,10.1,70.58143107199825,272.0277504273829,0
4.3,1,12.981129668977857,10.1,70.52809420874905,272.2344475566182,0
4.4,1,12.981129668977857,10.1,70.5017329674134,272.33826434830854,0
4.5,1,12.981129668977857,10.1,70.42599100301902,272.6319687561335,0
4.6,1,12.981129668977857,10.1,70.32876008429713,273.00899849358757,0
4.7,1,12.981129668977857,10.1,70.27382477675393,273.2241084218208,0
4.8,1,12.981129668977857,10.1,70.24636933171317,273.33408494312545,0
4.9,1,12.981129668977857,10.1,70.19232236491587,273.54688684499445,0
5.0,1,12.981129668977857,10.1,70.15183650055224,273.7081332646028,0
5.1,1,12.981129668977857,10.1,70.11864393595833,273.84196635543026,0
5.2,1,12.981129668977857,10.1,70.06414236624805,274.05820154418666,0
